index,SMILES,new_SMILES
3406,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CO)C(=O)O,CC(C)CC(NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(N)=O)NC(=O)C(N)CO)C(=O)O
3407,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
3408,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,CC(=O)NC(CC(C)C)C(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C
3409,CNC(=O)c1cc(Br)c[nH]1,CNC(=O)c1cc(Br)c[nH]1
3410,O=C(N[C@@H]1NC[CH]S1)c1sc2cc(F)ccc2c1Cl,O=C(NC1NC[CH]S1)c1sc2cc(F)ccc2c1Cl
3411,CC(=O)N[C@H]1[C@H](NC(=S)NCCN([C@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)NC1C(NC(=S)NCCN(C(C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)OC(CO)C(O)C1O
3412,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(O)CNC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NCC(O)CNC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
3413,OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12
3414,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1
3415,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
3416,CCOc1ccc(-c2nc3cc(-c4nc5ccc(N6CC[NH+](C)CC6)cc5[nH]4)ccc3[nH]2)cc1,CCOc1ccc(-c2nc3cc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)ccc3[nH]2)cc1
3417,Cc1cccc(-c2cc(N)nc3[nH]cc(C#N)c23)c1,Cc1cccc(-c2cc(N)nc3[nH]cc(C#N)c23)c1
3418,O=C1NCCn2cc(-c3ccnc(NC4CCOCC4)n3)cc21,O=C1NCCn2cc(-c3ccnc(NC4CCOCC4)n3)cc21
3419,COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(C(=O)[C@@H]2CC2(F)F)CC4)cc1,COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(C(=O)C2CC2(F)F)CC4)cc1
3420,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN)cc3)[nH]c2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCN)cc3)[nH]c2n(CCC)c1=O
3421,N[C@H](CNc1ncc(-c2ccc3c(c2)CC(=O)N3)s1)Cc1ccc(C(F)(F)F)cc1,NC(CNc1ncc(-c2ccc3c(c2)CC(=O)N3)s1)Cc1ccc(C(F)(F)F)cc1
3422,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,CC(C)CC(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)CNC(=O)C(N)C(C)O)C(=O)NC(Cc1c[nH]cn1)C(=O)O
3423,O=c1[nH]cnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,O=c1[nH]cnc2c(C3NC(CO)C(O)C3O)c[nH]c12
3424,CCOC(=O)c1cnc2ccc(OC)cc2c1SCCC#N,CCOC(=O)c1cnc2ccc(OC)cc2c1SCCC#N
3426,Cn1ccc2cc[nH]c2c1=O,Cn1ccc2cc[nH]c2c1=O
3427,NC(N)=NCCC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)O,NC(N)=NCCCC(N)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)NC(COP(=O)(O)O)C(=O)NC(CCC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O
3428,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3C[C@H]2C)cc1NC(C)=O,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC2C)cc1NC(C)=O
3429,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
3430,OC[C@H]1O[C@@H](NC(=S)/N=N/Cc2ccc(F)cc2)[C@H](O)[C@@H](O)[C@@H]1O,OCC1OC(NC(=S)N=NCc2ccc(F)cc2)C(O)C(O)C1O
3431,O=C(c1ccc(Cl)cc1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,O=C(c1ccc(Cl)cc1)N1CC2CC(C1)c1cccc(=O)n1C2
3432,Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)n[nH]c12,Nc1ncnc2c(C3OC(CO)C(O)C3O)n[nH]c12
3433,N=CCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,N=CCCSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
3434,CCOc1cc(OCC#Cc2ccc3ccncc3c2)ccc1CN,CCOc1cc(OCC#Cc2ccc3ccncc3c2)ccc1CN
3435,CCCCCC(CCCCC)Sc1[nH]nnc1C(=O)O,CCCCCC(CCCCC)Sc1[nH]nnc1C(=O)O
3436,O=C(O)CNC(=O)c1ccc(NC(=O)c2cc(Br)c(Br)[nH]2)cc1,O=C(O)CNC(=O)c1ccc(NC(=O)c2cc(Br)c(Br)[nH]2)cc1
3437,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O
3438,CCCC[C@H](CN(O)C=O)C(=O)[C@@H](NC(=O)Nc1ccc(C)cn1)C(C)C,CCCCC(CN(O)C=O)C(=O)C(NC(=O)Nc1ccc(C)cn1)C(C)C
3439,Nc1ncnc2c1ncn2C1OC(CO[PH](=O)OC2C(O)C(COP(=O)(O)OC3C(O)C(CO[PH](=O)(=O)O)OC3n3cnc4c(N)ncnc43)OC2n2cnc3c(N)ncnc32)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CO[PH](=O)OC2C(O)C(COP(=O)(O)OC3C(O)C(CO[PH](=O)(=O)O)OC3n3cnc4c(N)ncnc43)OC2n2cnc3c(N)ncnc32)C(O)C1O
3440,COc1ccc(OCCN2C[C@H]([C@H](O)CO)[C@H]3CCC[C@@H](C2=O)N3S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1OC,COc1ccc(OCCN2CC(C(O)CO)C3CCCC(C2=O)N3S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1OC
3441,CNC(=O)c1cc(-c2ccncc2)c[nH]1,CNC(=O)c1cc(-c2ccncc2)c[nH]1
3442,NCCCC[C@H](NC(=O)CN)C(=O)O,NCCCCC(NC(=O)CN)C(=O)O
3443,CC(=O)N[C@H](CCC(=O)C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,CC(=O)NC(CCC(=O)C(=O)O)C(O)C(O)C(O)CO
3444,COc1cc(-c2nc(C)nc3[nH]cc(C#N)c23)c(Cl)cc1Cl,COc1cc(-c2nc(C)nc3[nH]cc(C#N)c23)c(Cl)cc1Cl
3445,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CC[NH+](C)CC3)cc2c1=O,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
3446,CNC(=O)CSc1nc2c(=O)[nH]c(N)nc2[nH]1,CNC(=O)CSc1nc2c(=O)[nH]c(N)nc2[nH]1
3447,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C)C(N)=O,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)OC(C)(C)C)C(N)=O
3448,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2[nH]cnc2n1,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2[nH]cnc2n1
3449,NC(CCCC[B-](O)(O)O)(C(=O)O)C1CC2CCC(C1)[NH+]2Cc1ccc(Cl)c(Cl)c1,NC(CCCC[B-](O)(O)O)(C(=O)O)C1CC2CCC(C1)N2Cc1ccc(Cl)c(Cl)c1
3450,CSc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F,CSc1nc(N2CC3C(=O)N(C)C(=N)NC3(c3ccc(C#N)s3)C2)nc(C)c1F
3451,O=C(CC(=O)C(F)(F)F)c1ccc([N+](=O)[O-])cc1,O=C(CC(=O)C(F)(F)F)c1ccc([N+](=O)[O-])cc1
3452,O=C1C=C[C@](O)(c2nc3ccccc3s2)CC1,O=C1C=CC(O)(c2nc3ccccc3s2)CC1
3453,Clc1ccc(-c2cc(C3CCNCC3)[nH]n2)cc1,Clc1ccc(-c2cc(C3CCNCC3)[nH]n2)cc1
3454,O=C(O)c1ccc(-c2cc(=O)c3ccccc3o2)cc1,O=C(O)c1ccc(-c2cc(=O)c3ccccc3o2)cc1
3455,C[NH+](C)CCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,CN(C)CCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1
3456,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCSC)C(=O)N[C@@H](C)C(=O)O,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CCSC)C(=O)NC(C)C(=O)O
3457,CCC(=O)Nc1ccccc1Nc1nc(Nc2ccnc(C#CCCNC(=O)O[C@H]3CCC=CCCC3)c2)ncc1Cl,CCC(=O)Nc1ccccc1Nc1nc(Nc2ccnc(C#CCCNC(=O)OC3CCC=CCCC3)c2)ncc1Cl
3458,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O
3459,CC(C)Nc1nc(N)c([C@H](O)c2cccnc2)s1,CC(C)Nc1nc(N)c(C(O)c2cccnc2)s1
3460,NC(=O)c1ccc(S(=O)(=O)Nc2ccc3nc(N)[nH]c(=O)c3c2)cc1,NC(=O)c1ccc(S(=O)(=O)Nc2ccc3nc(N)[nH]c(=O)c3c2)cc1
3461,O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@H](OCc1cccc(F)c1F)[C@H](O)[C@@H](O)[C@@H](OCc1cccc(F)c1F)C(=O)N[C@H]1c2ccccc2C[C@H]1O,O=C(NC1c2ccccc2CC1O)C(OCc1cccc(F)c1F)C(O)C(O)C(OCc1cccc(F)c1F)C(=O)NC1c2ccccc2CC1O
3462,CC(C)n1cc(C(=O)c2cncc(NCCc3cccnc3)n2)c2c(N)ncnc21,CC(C)n1cc(C(=O)c2cncc(NCCc3cccnc3)n2)c2c(N)ncnc21
3463,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
3464,Nc1ccccc1CO,Nc1ccccc1CO
3465,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F
3466,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,CCC(C)C(NC(=O)C(CO)NC(=O)C(CCSC)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(C)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(N)=O
3467,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CN)C(=O)N1CC=C[C@H]1C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)O,CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)N1CC=CC1C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)O
3468,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)[C@@H](C)O)C(=O)O,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(CO)NC(=O)C(N)CCC(N)=O)C(C)O)C(C)O)C(=O)O
3469,Cc1cn(-c2cc(F)c(C(N)=O)c(N[C@H]3CCOC3)c2)c2c1C(=O)CC(C)(C)C2,Cc1cn(-c2cc(F)c(C(N)=O)c(NC3CCOC3)c2)c2c1C(=O)CC(C)(C)C2
3470,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1
3471,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(OC)c2)c1,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c1
3473,CC(C)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,CC(C)CC(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O
3474,CC(C)Oc1cccc(NC(=O)c2cc(Cl)c(OCCN)c(Cl)c2)c1,CC(C)Oc1cccc(NC(=O)c2cc(Cl)c(OCCN)c(Cl)c2)c1
3475,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O,CSCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCC(N)=O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(N)CCCCN)C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(N)=O
3476,O=C1COc2ccc(C3=C(c4ccc(F)cc4F)C(=O)OC3)cc2N1,O=C1COc2ccc(C3=C(c4ccc(F)cc4F)C(=O)OC3)cc2N1
3477,O=[N+]([O-])c1ccc(O)cc1,O=[N+]([O-])c1ccc(O)cc1
3478,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1C(F)(F)F,O=c1[nH]c(=O)n(C2OC(CO)C(O)C(O)C2O)cc1C(F)(F)F
3480,N=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O[C@@H]4[C@@H](COP(=O)(O)O)O[C@@H](n5ccc(=O)[nH]c5=O)[C@@H]4O)[C@H]4OP(=O)(O)O[C@H]43)c2[nH]1,N=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OC4C(COP(=O)(O)O)OC(n5ccc(=O)[nH]c5=O)C4O)C4OP(=O)(O)OC43)c2[nH]1
3481,Cc1ccc(CNC(=O)Nc2cccc(F)c2)cc1NC(=O)c1cnc2ccccn12,Cc1ccc(CNC(=O)Nc2cccc(F)c2)cc1NC(=O)c1cnc2ccccn12
3482,[NH2+]=[c+]1[nH]c(=O)c2ncc(C(=O)NCc3cn[nH]n3)nc2[nH]1,N=[C+]1NC(=O)c2ncc(C(=O)NCc3cn[nH]n3)nc2N1
3483,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O
3484,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,CCCC(CCC)S(=O)(=O)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CNCc1cccc(OC)c1
3485,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1
3486,Cc1[nH]c(C(=O)N[C@@H]2CCN(c3ncc(C(=O)O)s3)C[C@@H]2F)c(Cl)c1Cl,Cc1[nH]c(C(=O)NC2CCN(c3ncc(C(=O)O)s3)CC2F)c(Cl)c1Cl
3487,CO[C@@H]1C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,COC1CC(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1
3488,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1
3489,CCc1cnn2c(NCC3=CC=CN(O)C3)cc(N3CCCC[C@H]3CCO)nc12,CCc1cnn2c(NCC3=CC=CN(O)C3)cc(N3CCCCC3CCO)nc12
3490,C=CC(=O)Nc1cc(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)c(C)c2cc(C#N)ccc12,C=CC(=O)Nc1cc(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)c(C)c2cc(C#N)ccc12
3491,Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1
3492,O=C(O)C(F)(F)F,O=C(O)C(F)(F)F
3493,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)c1ccccc1,O=CN(O)CC(CC1CCCC1)C(=O)N1CCCC1C(=O)NC(=O)c1ccccc1
3494,CN(C)c1nc2c(c(=O)[nH]1)N(C)CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,CN(C)c1nc2c(c(=O)[nH]1)N(C)CN2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C1O
3495,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,O=C(NC(Cc1ccc(O)cc1)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12
3496,O=C(c1ccccc1)N1CCCCC1,O=C(c1ccccc1)N1CCCCC1
3497,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC1=O,CCC(C)C1NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC1=O
3498,Clc1ccc2nc(N3CCCCC3)c(-c3nnn[nH]3)c(-c3ccccc3)c2c1,Clc1ccc2nc(N3CCCCC3)c(-c3nnn[nH]3)c(-c3ccccc3)c2c1
3499,OC[C@H]1O[C@H](SC[C@H]2CNC[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,OCC1OC(SCC2CNCC(O)C2O)C(O)C(O)C1O
3500,On1cccc(C(F)(F)F)c1=S,On1cccc(C(F)(F)F)c1=S
3502,Cc1ncc(CNC(=O)c2cnc(CNS(=O)(=O)c3ccc(F)c(F)c3)c(C)n2)s1,Cc1ncc(CNC(=O)c2cnc(CNS(=O)(=O)c3ccc(F)c(F)c3)c(C)n2)s1
3503,CO[C@@H]1O[C@@H](C)Cc2oc3cc(O)c(O)c(C(=O)O)c3c(=O)c21,COC1OC(C)Cc2oc3cc(O)c(O)c(C(=O)O)c3c(=O)c21
3504,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OCc1ccncc1,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OCc1ccncc1
3505,C[C@H]1C[C@]2(CC[N@@H+]1Cc1ccccc1)C(NC1CCCCC1)=NC(=O)N2c1cccc(F)c1,CC1CC2(CC[NH+]1Cc1ccccc1)C(NC1CCCCC1)=NC(=O)N2c1cccc(F)c1
3506,O=C1N[C@H](O)C=CN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C1NC(O)C=CN1C1OC(CO)C(O)C1O
3507,OC[C@H]1O[C@H](O[C@@H]2[C@H](O)CN[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OCC1NCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1O
3508,CCCn1nc(N)c2cc(-c3c(-c4ccccc4)[nH]c4ccccc34)nnc21,CCCn1nc(N)c2cc(-c3c(-c4ccccc4)[nH]c4ccccc34)nnc21
3509,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H]2O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H]2F)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OC2OC(C(O)CO)C(O)C(O)C2F)C(O)C1O
3510,CN1CCC[C@@H](C(N)=O)C1,CN1CCCC(C(N)=O)C1
3511,CS(=O)(=O)N(CCN)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,CS(=O)(=O)N(CCN)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1
3512,CCCCCCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[PH](=O)(=O)O,CCCCCCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[PH](=O)(=O)O
